Amount,Classification_Tag,Status,Year,Month,Day,Hour,DayOfWeek
9449.54,Bill_Payments,Completed,2024,1,14,15,Sunday
3593.33,Bill_Payments,Completed,2024,1,23,18,Tuesday
1951.52,Card_Payments,Completed,2024,2,2,21,Friday
704.2,Card_Payments,Completed,2024,1,30,14,Tuesday
4750.14,Withdrawals,Cancelled,2024,3,1,10,Friday
6056.58,Bill_Payments,Completed,2024,2,13,3,Tuesday
5911.99,Transfers,Chargeback,2024,1,13,18,Saturday
265.96,Bill_Payments,Refunded,2024,2,29,23,Thursday
6055.83,Withdrawals,Completed,2024,2,1,22,Thursday
275.95,Pre_Funding,Completed,2024,1,19,1,Friday
8171.02,Withdrawals,Completed,2024,2,1,13,Thursday
1985.33,Withdrawals,Completed,2024,2,13,6,Tuesday
6498.3,Card_Payments,Pending,2024,2,15,17,Thursday
7735.15,Card_Payments,Completed,2024,2,6,23,Tuesday
2630.43,Transfers,Completed,2024,2,17,14,Saturday
1016.69,Transfers,Completed,2024,1,7,20,Sunday
8860.25,Bill_Payments,Pending,2024,2,11,14,Sunday
9183.49,Withdrawals,Completed,2024,2,25,11,Sunday
6780.46,Card_Payments,Completed,2024,1,31,10,Wednesday
8507.51,Transfers,Completed,2024,1,12,2,Friday
851.27,Transfers,Completed,2024,1,17,16,Wednesday
3167.64,Bill_Payments,Completed,2024,1,28,17,Sunday
7595.05,Bill_Payments,Completed,2024,1,4,0,Thursday
1333.09,Bill_Payments,Pending,2024,1,27,6,Saturday
7960.52,Card_Payments,Completed,2024,2,24,21,Saturday
1967.31,Card_Payments,Completed,2024,1,8,19,Monday
1022.4,Transfers,Completed,2024,1,11,13,Thursday
8678.96,Bill_Payments,Completed,2024,2,28,23,Wednesday
505.29,Transfers,Pending,2024,2,13,9,Tuesday
4903.69,Bill_Payments,Completed,2024,1,11,8,Thursday
5867.44,Card_Payments,Completed,2024,2,20,1,Tuesday
4461.78,Transfers,Completed,2024,1,26,20,Friday
6236.93,Bill_Payments,Completed,2024,2,11,9,Sunday
899.95,Pre_Funding,Completed,2024,1,7,10,Sunday
3524.33,Bill_Payments,Completed,2024,2,6,9,Tuesday
8608.39,Withdrawals,Completed,2024,2,7,22,Wednesday
5322.07,Card_Payments,Completed,2024,2,2,1,Friday
4162.53,Pre_Funding,Completed,2024,2,28,0,Wednesday
6237.71,Bill_Payments,Completed,2024,1,30,3,Tuesday
4933.19,Withdrawals,Completed,2024,2,21,20,Wednesday
4830.28,Pre_Funding,Completed,2024,1,31,17,Wednesday
7611.63,Card_Payments,Pending,2024,1,9,12,Tuesday
5316.87,Pre_Funding,Completed,2024,1,26,6,Friday
1974.56,Card_Payments,Completed,2024,1,9,22,Tuesday
5600.99,Pre_Funding,Pending,2024,2,2,7,Friday
2509.87,Withdrawals,Pending,2024,1,21,7,Sunday
5809.35,Bill_Payments,Completed,2024,2,27,20,Tuesday
5635.15,Withdrawals,Completed,2024,2,4,18,Sunday
2041.09,Pre_Funding,Completed,2024,1,14,1,Sunday
4324.66,Bill_Payments,Completed,2024,2,22,10,Thursday
8000.37,Transfers,Refunded,2024,1,30,1,Tuesday
4565.61,Withdrawals,Refunded,2024,1,16,12,Tuesday
6817.24,Bill_Payments,Completed,2024,2,22,3,Thursday
8416.34,Card_Payments,Refunded,2024,1,7,20,Sunday
1345.76,Pre_Funding,Completed,2024,2,11,5,Sunday
9379.88,Bill_Payments,Completed,2024,1,17,22,Wednesday
6087.77,Withdrawals,Completed,2024,1,17,14,Wednesday
9507.05,Card_Payments,Completed,2024,1,19,14,Friday
675.92,Withdrawals,Completed,2024,2,19,13,Monday
4178.11,Pre_Funding,Pending,2024,1,25,7,Thursday
9580.64,Bill_Payments,Completed,2024,2,20,18,Tuesday
72.6,Bill_Payments,Completed,2024,1,9,5,Tuesday
1053.97,Bill_Payments,Completed,2024,1,9,22,Tuesday
1522.95,Transfers,Completed,2024,2,23,8,Friday
7876.18,Withdrawals,Completed,2024,3,1,11,Friday
1486.09,Card_Payments,Chargeback,2024,1,23,18,Tuesday
4640.54,Pre_Funding,Completed,2024,2,3,6,Saturday
8703.4,Bill_Payments,Completed,2024,2,14,20,Wednesday
1344.79,Bill_Payments,Completed,2024,2,9,16,Friday
331.88,Transfers,Completed,2024,2,1,18,Thursday
3962.0,Transfers,Completed,2024,1,1,16,Monday
9606.77,Transfers,Completed,2024,1,22,16,Monday
9143.02,Pre_Funding,Completed,2024,2,10,13,Saturday
8750.66,Transfers,Completed,2024,1,21,0,Sunday
8134.84,Transfers,Cancelled,2024,2,20,17,Tuesday
4109.99,Transfers,Completed,2024,2,27,19,Tuesday
5595.15,Bill_Payments,Pending,2024,2,17,4,Saturday
5021.23,Pre_Funding,Completed,2024,2,4,20,Sunday
3845.14,Withdrawals,Completed,2024,2,2,17,Friday
7234.08,Withdrawals,Completed,2024,1,7,5,Sunday
192.48,Pre_Funding,Completed,2024,2,3,9,Saturday
7294.85,Pre_Funding,Completed,2024,1,20,4,Saturday
4127.34,Bill_Payments,Completed,2024,2,13,8,Tuesday
3443.92,Bill_Payments,Completed,2024,2,23,1,Friday
864.65,Withdrawals,Completed,2024,2,23,5,Friday
197.62,Withdrawals,Completed,2024,1,7,23,Sunday
1506.25,Withdrawals,Completed,2024,1,4,23,Thursday
2543.32,Transfers,Completed,2024,2,17,4,Saturday
4498.36,Withdrawals,Completed,2024,1,2,21,Tuesday
385.28,Transfers,Completed,2024,1,9,18,Tuesday
4717.29,Pre_Funding,Completed,2024,2,19,22,Monday
1497.23,Pre_Funding,Chargeback,2024,1,6,12,Saturday
8613.64,Card_Payments,Completed,2024,1,16,1,Tuesday
6860.79,Transfers,Completed,2024,1,15,3,Monday
5701.29,Transfers,Completed,2024,1,1,9,Monday
1570.2,Card_Payments,Completed,2024,2,23,17,Friday
7427.57,Pre_Funding,Completed,2024,1,10,16,Wednesday
3969.33,Withdrawals,Completed,2024,1,13,7,Saturday
3426.36,Pre_Funding,Completed,2024,1,9,9,Tuesday
5837.33,Withdrawals,Completed,2024,2,13,18,Tuesday
30.84,Pre_Funding,Pending,2024,1,1,8,Monday
6461.18,Transfers,Pending,2024,1,20,14,Saturday
3225.3,Withdrawals,Completed,2024,1,16,15,Tuesday
1073.02,Transfers,Completed,2024,1,30,10,Tuesday
877.01,Withdrawals,Refunded,2024,2,11,10,Sunday
5074.52,Withdrawals,Completed,2024,2,26,17,Monday
4013.24,Withdrawals,Pending,2024,2,28,15,Wednesday
2856.51,Transfers,Completed,2024,1,6,13,Saturday
8271.57,Card_Payments,Completed,2024,2,13,2,Tuesday
4265.28,Withdrawals,Completed,2024,2,18,16,Sunday
9915.3,Pre_Funding,Pending,2024,1,3,5,Wednesday
8428.05,Transfers,Completed,2024,1,4,19,Thursday
9740.21,Bill_Payments,Completed,2024,2,20,14,Tuesday
7213.52,Pre_Funding,Completed,2024,1,24,21,Wednesday
4153.61,Bill_Payments,Completed,2024,2,28,11,Wednesday
2737.41,Card_Payments,Pending,2024,1,20,17,Saturday
2963.81,Pre_Funding,Completed,2024,2,3,14,Saturday
4908.53,Bill_Payments,Completed,2024,1,4,6,Thursday
5926.91,Bill_Payments,Completed,2024,1,24,11,Wednesday
6994.24,Withdrawals,Completed,2024,2,25,11,Sunday
9327.03,Withdrawals,Chargeback,2024,3,1,16,Friday
420.55,Withdrawals,Completed,2024,1,27,20,Saturday
4060.36,Bill_Payments,Pending,2024,2,6,1,Tuesday
6879.94,Transfers,Completed,2024,1,14,23,Sunday
8496.17,Withdrawals,Completed,2024,2,1,3,Thursday
3344.85,Bill_Payments,Completed,2024,1,2,8,Tuesday
3079.8,Withdrawals,Completed,2024,1,24,12,Wednesday
7853.62,Transfers,Completed,2024,2,4,11,Sunday
877.34,Bill_Payments,Completed,2024,2,26,7,Monday
2933.5,Withdrawals,Cancelled,2024,1,3,18,Wednesday
2585.92,Card_Payments,Completed,2024,1,27,22,Saturday
8612.52,Withdrawals,Completed,2024,2,29,20,Thursday
8823.01,Pre_Funding,Completed,2024,2,18,3,Sunday
944.94,Transfers,Completed,2024,2,4,10,Sunday
5599.33,Bill_Payments,Completed,2024,1,31,23,Wednesday
5979.77,Pre_Funding,Pending,2024,2,10,11,Saturday
7035.7,Withdrawals,Completed,2024,2,5,2,Monday
824.85,Withdrawals,Pending,2024,2,12,0,Monday
9714.95,Withdrawals,Completed,2024,1,22,5,Monday
4018.84,Withdrawals,Completed,2024,2,10,17,Saturday
2155.82,Transfers,Chargeback,2024,1,1,9,Monday
5922.72,Card_Payments,Completed,2024,2,6,0,Tuesday
2257.05,Bill_Payments,Cancelled,2024,1,13,2,Saturday
2816.89,Card_Payments,Completed,2024,2,20,22,Tuesday
4758.32,Transfers,Cancelled,2024,2,3,14,Saturday
9991.57,Withdrawals,Completed,2024,1,21,7,Sunday
5776.33,Transfers,Refunded,2024,2,2,8,Friday
163.12,Withdrawals,Completed,2024,2,20,17,Tuesday
4468.97,Bill_Payments,Completed,2024,2,22,10,Thursday
8479.24,Transfers,Completed,2024,1,7,21,Sunday
1198.86,Card_Payments,Chargeback,2024,1,8,15,Monday
2304.59,Pre_Funding,Completed,2024,1,22,5,Monday
5174.99,Transfers,Completed,2024,1,18,3,Thursday
5095.98,Pre_Funding,Completed,2024,1,21,5,Sunday
4866.99,Card_Payments,Completed,2024,2,23,21,Friday
2205.06,Card_Payments,Completed,2024,2,8,5,Thursday
228.05,Pre_Funding,Completed,2024,1,23,3,Tuesday
2890.52,Card_Payments,Completed,2024,2,4,21,Sunday
3946.0,Bill_Payments,Chargeback,2024,1,17,20,Wednesday
3760.44,Transfers,Completed,2024,1,6,2,Saturday
1917.17,Transfers,Completed,2024,2,18,8,Sunday
1928.17,Card_Payments,Completed,2024,1,24,0,Wednesday
7254.88,Withdrawals,Completed,2024,1,12,22,Friday
3722.3,Card_Payments,Completed,2024,2,27,7,Tuesday
4121.19,Pre_Funding,Completed,2024,2,7,1,Wednesday
5631.04,Transfers,Chargeback,2024,2,22,1,Thursday
1166.89,Bill_Payments,Completed,2024,1,15,11,Monday
1139.21,Card_Payments,Completed,2024,2,16,14,Friday
8677.3,Card_Payments,Completed,2024,1,4,19,Thursday
7372.33,Pre_Funding,Completed,2024,2,1,2,Thursday
9436.26,Transfers,Completed,2024,1,16,8,Tuesday
3929.26,Pre_Funding,Completed,2024,2,13,2,Tuesday
6097.45,Withdrawals,Completed,2024,1,17,16,Wednesday
5039.16,Pre_Funding,Completed,2024,1,30,9,Tuesday
6608.7,Card_Payments,Cancelled,2024,2,29,7,Thursday
1590.92,Bill_Payments,Completed,2024,1,1,21,Monday
8102.31,Transfers,Completed,2024,1,31,7,Wednesday
8417.2,Transfers,Completed,2024,1,30,5,Tuesday
1865.01,Bill_Payments,Completed,2024,1,5,21,Friday
1764.67,Withdrawals,Pending,2024,2,7,18,Wednesday
5831.04,Pre_Funding,Cancelled,2024,2,3,4,Saturday
3313.59,Card_Payments,Completed,2024,1,15,7,Monday
388.58,Card_Payments,Completed,2024,2,13,23,Tuesday
9607.32,Transfers,Chargeback,2024,2,5,14,Monday
5461.86,Bill_Payments,Completed,2024,2,10,14,Saturday
2175.37,Transfers,Completed,2024,2,25,2,Sunday
7214.51,Transfers,Completed,2024,2,14,3,Wednesday
6007.09,Card_Payments,Cancelled,2024,1,7,9,Sunday
388.39,Bill_Payments,Completed,2024,1,19,0,Friday
1722.58,Card_Payments,Completed,2024,1,4,10,Thursday
372.39,Card_Payments,Completed,2024,2,4,15,Sunday
394.01,Withdrawals,Completed,2024,2,2,4,Friday
9540.61,Bill_Payments,Cancelled,2024,2,15,9,Thursday
7599.54,Card_Payments,Completed,2024,2,6,6,Tuesday
4792.0,Card_Payments,Pending,2024,2,16,12,Friday
837.47,Card_Payments,Completed,2024,2,17,11,Saturday
776.62,Withdrawals,Completed,2024,1,5,10,Friday
2108.79,Withdrawals,Completed,2024,1,17,9,Wednesday
4888.41,Pre_Funding,Completed,2024,1,25,5,Thursday
1732.91,Transfers,Completed,2024,1,11,13,Thursday
1292.61,Bill_Payments,Completed,2024,1,9,0,Tuesday
8546.98,Transfers,Completed,2024,2,12,10,Monday
2275.27,Card_Payments,Completed,2024,2,17,2,Saturday
5244.86,Pre_Funding,Completed,2024,2,20,5,Tuesday
3236.03,Pre_Funding,Refunded,2024,2,7,7,Wednesday
503.29,Bill_Payments,Completed,2024,2,22,14,Thursday
3019.41,Card_Payments,Cancelled,2024,1,31,17,Wednesday
7666.84,Bill_Payments,Completed,2024,2,3,0,Saturday
4476.03,Withdrawals,Completed,2024,2,4,9,Sunday
7036.88,Bill_Payments,Completed,2024,2,18,15,Sunday
6367.54,Withdrawals,Completed,2024,1,15,3,Monday
9874.23,Bill_Payments,Completed,2024,1,31,0,Wednesday
736.4,Pre_Funding,Completed,2024,1,1,3,Monday
2313.78,Bill_Payments,Pending,2024,1,5,23,Friday
226.72,Pre_Funding,Completed,2024,2,21,6,Wednesday
7631.37,Transfers,Completed,2024,1,10,4,Wednesday
1421.44,Pre_Funding,Completed,2024,2,9,22,Friday
714.09,Withdrawals,Completed,2024,2,1,23,Thursday
643.13,Withdrawals,Completed,2024,2,4,20,Sunday
6986.71,Pre_Funding,Completed,2024,1,27,12,Saturday
8213.42,Card_Payments,Pending,2024,2,28,10,Wednesday
8625.07,Pre_Funding,Completed,2024,1,22,13,Monday
1217.31,Transfers,Completed,2024,2,5,9,Monday
2563.24,Card_Payments,Completed,2024,1,25,4,Thursday
6200.71,Transfers,Completed,2024,2,19,2,Monday
6406.07,Bill_Payments,Completed,2024,1,30,22,Tuesday
2543.01,Withdrawals,Completed,2024,2,21,13,Wednesday
6109.45,Card_Payments,Completed,2024,1,15,7,Monday
7261.58,Bill_Payments,Completed,2024,1,30,12,Tuesday
8541.09,Card_Payments,Completed,2024,2,12,1,Monday
5577.47,Bill_Payments,Completed,2024,1,26,6,Friday
5825.12,Transfers,Completed,2024,2,9,17,Friday
4524.95,Bill_Payments,Completed,2024,1,5,10,Friday
7268.91,Card_Payments,Pending,2024,2,8,14,Thursday
4122.07,Transfers,Completed,2024,2,13,3,Tuesday
7257.73,Withdrawals,Pending,2024,1,3,22,Wednesday
5805.68,Transfers,Completed,2024,1,4,17,Thursday
7938.44,Card_Payments,Pending,2024,3,1,21,Friday
2070.59,Bill_Payments,Pending,2024,1,1,17,Monday
1434.49,Card_Payments,Completed,2024,2,20,6,Tuesday
330.16,Withdrawals,Cancelled,2024,2,2,0,Friday
9027.68,Card_Payments,Completed,2024,2,16,14,Friday
6464.37,Transfers,Completed,2024,1,10,0,Wednesday
518.0,Transfers,Completed,2024,1,13,18,Saturday
7459.5,Withdrawals,Completed,2024,2,1,5,Thursday
4814.03,Pre_Funding,Completed,2024,1,30,15,Tuesday
2084.55,Withdrawals,Completed,2024,1,10,18,Wednesday
6771.95,Transfers,Cancelled,2024,1,22,14,Monday
934.76,Withdrawals,Completed,2024,2,12,21,Monday
1462.33,Pre_Funding,Completed,2024,2,20,11,Tuesday
5701.96,Withdrawals,Completed,2024,2,7,3,Wednesday
502.13,Bill_Payments,Completed,2024,1,9,1,Tuesday
7463.9,Bill_Payments,Completed,2024,1,1,22,Monday
2999.06,Pre_Funding,Completed,2024,1,26,3,Friday
61.88,Bill_Payments,Pending,2024,3,1,20,Friday
8768.01,Bill_Payments,Refunded,2024,2,17,8,Saturday
6516.07,Pre_Funding,Completed,2024,2,26,23,Monday
4430.82,Bill_Payments,Completed,2024,2,6,7,Tuesday
3288.9,Bill_Payments,Completed,2024,2,15,3,Thursday
2705.92,Card_Payments,Completed,2024,1,5,21,Friday
2995.38,Card_Payments,Completed,2024,2,20,3,Tuesday
7175.11,Withdrawals,Completed,2024,1,8,7,Monday
5109.98,Pre_Funding,Completed,2024,1,23,15,Tuesday
5330.39,Bill_Payments,Completed,2024,2,29,5,Thursday
6987.38,Withdrawals,Cancelled,2024,2,22,1,Thursday
593.87,Withdrawals,Completed,2024,2,29,2,Thursday
8584.7,Withdrawals,Completed,2024,2,7,4,Wednesday
9019.76,Bill_Payments,Completed,2024,1,18,16,Thursday
3323.23,Withdrawals,Completed,2024,1,15,12,Monday
7099.45,Pre_Funding,Pending,2024,2,13,20,Tuesday
1988.7,Transfers,Completed,2024,1,8,17,Monday
4292.52,Pre_Funding,Pending,2024,2,1,15,Thursday
8167.7,Transfers,Completed,2024,1,29,6,Monday
6492.15,Pre_Funding,Completed,2024,1,22,10,Monday
7886.07,Withdrawals,Completed,2024,2,19,3,Monday
3592.82,Bill_Payments,Completed,2024,2,29,1,Thursday
706.73,Withdrawals,Pending,2024,2,15,1,Thursday
5261.18,Card_Payments,Completed,2024,1,21,18,Sunday
9915.2,Transfers,Chargeback,2024,1,30,16,Tuesday
4258.61,Transfers,Completed,2024,2,21,16,Wednesday
3941.25,Pre_Funding,Completed,2024,1,3,20,Wednesday
3182.8,Transfers,Completed,2024,2,9,21,Friday
2900.34,Pre_Funding,Completed,2024,2,26,6,Monday
5128.64,Pre_Funding,Completed,2024,2,15,22,Thursday
3412.66,Pre_Funding,Completed,2024,1,24,23,Wednesday
9926.8,Card_Payments,Pending,2024,1,15,2,Monday
8904.41,Bill_Payments,Completed,2024,2,11,2,Sunday
7314.05,Withdrawals,Completed,2024,2,21,22,Wednesday
6296.38,Card_Payments,Completed,2024,2,29,0,Thursday
7902.49,Withdrawals,Cancelled,2024,2,16,22,Friday
159.31,Pre_Funding,Completed,2024,1,16,10,Tuesday
861.57,Withdrawals,Completed,2024,2,25,8,Sunday
9244.6,Pre_Funding,Completed,2024,1,24,13,Wednesday
9210.89,Card_Payments,Completed,2024,1,5,16,Friday
725.4,Bill_Payments,Completed,2024,1,13,1,Saturday
3494.84,Bill_Payments,Completed,2024,2,8,18,Thursday
7667.58,Transfers,Refunded,2024,1,25,14,Thursday
7590.13,Withdrawals,Pending,2024,2,5,23,Monday
9030.35,Withdrawals,Completed,2024,2,6,8,Tuesday
1151.78,Pre_Funding,Pending,2024,1,26,19,Friday
2490.62,Transfers,Completed,2024,1,23,0,Tuesday
2021.95,Withdrawals,Completed,2024,1,29,16,Monday
6824.25,Transfers,Completed,2024,1,15,13,Monday
2685.61,Transfers,Pending,2024,1,22,9,Monday
8069.67,Withdrawals,Completed,2024,2,28,10,Wednesday
9970.37,Pre_Funding,Completed,2024,2,18,8,Sunday
4336.46,Card_Payments,Completed,2024,1,5,13,Friday
4991.76,Bill_Payments,Completed,2024,2,24,8,Saturday
6551.75,Withdrawals,Completed,2024,2,4,4,Sunday
2391.32,Card_Payments,Completed,2024,1,21,22,Sunday
1054.28,Withdrawals,Completed,2024,3,1,23,Friday
8105.41,Transfers,Completed,2024,2,20,11,Tuesday
6696.26,Bill_Payments,Completed,2024,1,9,18,Tuesday
7476.6,Bill_Payments,Completed,2024,2,5,22,Monday
7827.93,Card_Payments,Pending,2024,1,7,21,Sunday
8529.7,Pre_Funding,Completed,2024,1,9,22,Tuesday
859.93,Withdrawals,Completed,2024,1,17,14,Wednesday
5916.02,Card_Payments,Completed,2024,2,24,19,Saturday
847.57,Withdrawals,Completed,2024,2,20,14,Tuesday
2280.79,Transfers,Completed,2024,3,1,6,Friday
5226.63,Card_Payments,Completed,2024,2,2,9,Friday
2585.68,Card_Payments,Pending,2024,2,18,7,Sunday
4423.07,Card_Payments,Completed,2024,1,30,13,Tuesday
8831.37,Card_Payments,Completed,2024,2,28,21,Wednesday
9471.73,Bill_Payments,Completed,2024,1,7,13,Sunday
8913.55,Withdrawals,Completed,2024,2,28,0,Wednesday
4597.81,Bill_Payments,Pending,2024,1,22,1,Monday
686.63,Card_Payments,Completed,2024,2,20,22,Tuesday
3512.55,Withdrawals,Completed,2024,2,16,1,Friday
222.99,Pre_Funding,Completed,2024,2,26,12,Monday
883.95,Bill_Payments,Completed,2024,1,7,3,Sunday
2033.83,Bill_Payments,Completed,2024,2,15,21,Thursday
8311.82,Withdrawals,Chargeback,2024,1,13,8,Saturday
4936.45,Transfers,Completed,2024,1,16,13,Tuesday
55.72,Transfers,Completed,2024,2,8,19,Thursday
7086.99,Withdrawals,Completed,2024,2,9,13,Friday
1280.77,Pre_Funding,Completed,2024,1,4,12,Thursday
4328.01,Card_Payments,Completed,2024,2,8,3,Thursday
2328.41,Card_Payments,Chargeback,2024,2,14,16,Wednesday
8561.2,Card_Payments,Completed,2024,1,6,19,Saturday
5161.59,Withdrawals,Completed,2024,1,9,15,Tuesday
7502.96,Transfers,Chargeback,2024,2,2,17,Friday
489.76,Bill_Payments,Completed,2024,2,18,2,Sunday
1884.82,Withdrawals,Completed,2024,2,5,9,Monday
1814.05,Bill_Payments,Completed,2024,2,25,2,Sunday
1758.36,Bill_Payments,Completed,2024,2,29,23,Thursday
68.9,Card_Payments,Completed,2024,2,13,6,Tuesday
681.32,Withdrawals,Completed,2024,1,14,10,Sunday
8654.52,Withdrawals,Completed,2024,2,9,1,Friday
8376.78,Bill_Payments,Completed,2024,2,1,0,Thursday
1169.93,Transfers,Completed,2024,1,23,3,Tuesday
6425.01,Card_Payments,Completed,2024,1,29,14,Monday
8543.33,Bill_Payments,Completed,2024,1,2,21,Tuesday
7341.28,Pre_Funding,Pending,2024,1,30,11,Tuesday
4681.11,Card_Payments,Completed,2024,1,9,0,Tuesday
9521.1,Pre_Funding,Completed,2024,2,22,0,Thursday
6844.89,Card_Payments,Completed,2024,1,18,16,Thursday
7414.09,Card_Payments,Cancelled,2024,2,28,13,Wednesday
6354.0,Transfers,Completed,2024,1,12,3,Friday
7730.13,Pre_Funding,Completed,2024,2,6,10,Tuesday
2228.97,Pre_Funding,Completed,2024,2,13,17,Tuesday
6457.63,Transfers,Completed,2024,2,19,8,Monday
3908.68,Card_Payments,Cancelled,2024,1,1,18,Monday
1299.6,Bill_Payments,Completed,2024,1,7,9,Sunday
5184.02,Pre_Funding,Refunded,2024,2,23,14,Friday
4050.65,Card_Payments,Completed,2024,1,22,8,Monday
8551.65,Card_Payments,Completed,2024,2,8,2,Thursday
6567.15,Bill_Payments,Completed,2024,1,3,18,Wednesday
305.28,Bill_Payments,Refunded,2024,2,27,9,Tuesday
716.7,Transfers,Completed,2024,1,11,1,Thursday
3751.62,Transfers,Completed,2024,1,23,12,Tuesday
632.22,Bill_Payments,Completed,2024,2,8,16,Thursday
6426.41,Bill_Payments,Refunded,2024,1,6,13,Saturday
513.16,Pre_Funding,Chargeback,2024,2,12,7,Monday
2920.11,Withdrawals,Completed,2024,1,22,17,Monday
1429.64,Withdrawals,Completed,2024,2,14,14,Wednesday
6892.14,Bill_Payments,Completed,2024,1,5,2,Friday
3690.49,Pre_Funding,Completed,2024,1,25,17,Thursday
9851.49,Withdrawals,Completed,2024,2,6,4,Tuesday
4996.46,Transfers,Pending,2024,2,5,0,Monday
3418.4,Pre_Funding,Completed,2024,1,16,1,Tuesday
8074.35,Bill_Payments,Completed,2024,1,28,15,Sunday
5828.2,Transfers,Completed,2024,2,5,6,Monday
2314.3,Pre_Funding,Cancelled,2024,2,26,7,Monday
6184.6,Transfers,Completed,2024,1,10,18,Wednesday
7145.24,Transfers,Completed,2024,2,13,4,Tuesday
9785.74,Pre_Funding,Completed,2024,1,14,5,Sunday
5545.35,Withdrawals,Completed,2024,2,6,12,Tuesday
2109.42,Card_Payments,Cancelled,2024,2,1,23,Thursday
1027.99,Withdrawals,Completed,2024,2,26,14,Monday
8111.31,Pre_Funding,Completed,2024,1,6,18,Saturday
5862.68,Card_Payments,Completed,2024,1,8,20,Monday
6976.28,Transfers,Completed,2024,2,12,10,Monday
7323.71,Pre_Funding,Cancelled,2024,1,28,23,Sunday
2523.81,Transfers,Pending,2024,2,22,5,Thursday
2653.18,Bill_Payments,Completed,2024,1,21,4,Sunday
2468.1,Bill_Payments,Completed,2024,2,16,18,Friday
8259.57,Card_Payments,Completed,2024,2,9,5,Friday
4569.17,Transfers,Completed,2024,1,6,16,Saturday
7655.93,Withdrawals,Pending,2024,1,12,20,Friday
6038.31,Withdrawals,Completed,2024,2,24,9,Saturday
413.33,Bill_Payments,Completed,2024,1,28,17,Sunday
7285.15,Bill_Payments,Completed,2024,2,22,11,Thursday
4701.08,Card_Payments,Completed,2024,1,22,9,Monday
5811.49,Bill_Payments,Completed,2024,1,17,8,Wednesday
4505.76,Withdrawals,Completed,2024,2,16,5,Friday
8267.85,Card_Payments,Completed,2024,2,10,9,Saturday
5465.39,Pre_Funding,Completed,2024,1,22,6,Monday
8086.7,Card_Payments,Completed,2024,1,12,4,Friday
9409.07,Card_Payments,Completed,2024,2,8,12,Thursday
119.56,Bill_Payments,Completed,2024,1,14,18,Sunday
7964.02,Transfers,Completed,2024,2,8,11,Thursday
6892.06,Card_Payments,Completed,2024,2,23,9,Friday
4802.26,Withdrawals,Completed,2024,1,29,13,Monday
1258.99,Transfers,Completed,2024,2,16,22,Friday
7923.69,Card_Payments,Completed,2024,2,8,4,Thursday
9330.26,Transfers,Completed,2024,2,26,8,Monday
9939.24,Withdrawals,Completed,2024,2,26,22,Monday
5721.98,Transfers,Completed,2024,2,13,12,Tuesday
6812.42,Withdrawals,Completed,2024,2,22,18,Thursday
6047.59,Card_Payments,Completed,2024,2,8,10,Thursday
3346.02,Transfers,Completed,2024,1,31,1,Wednesday
1543.55,Bill_Payments,Completed,2024,2,2,4,Friday
3558.34,Card_Payments,Completed,2024,1,1,6,Monday
4617.3,Pre_Funding,Completed,2024,1,10,16,Wednesday
8748.87,Withdrawals,Completed,2024,1,14,23,Sunday
1029.93,Transfers,Completed,2024,2,7,4,Wednesday
1961.61,Bill_Payments,Completed,2024,2,19,7,Monday
1233.26,Pre_Funding,Completed,2024,2,23,10,Friday
6372.99,Withdrawals,Completed,2024,1,9,17,Tuesday
3105.1,Card_Payments,Completed,2024,2,15,10,Thursday
2852.32,Card_Payments,Completed,2024,1,10,13,Wednesday
3636.97,Bill_Payments,Completed,2024,1,17,15,Wednesday
6006.27,Bill_Payments,Completed,2024,2,10,8,Saturday
2957.37,Pre_Funding,Chargeback,2024,2,12,16,Monday
6255.9,Bill_Payments,Completed,2024,2,26,7,Monday
9434.99,Bill_Payments,Completed,2024,2,12,5,Monday
8153.46,Pre_Funding,Completed,2024,1,6,22,Saturday
9934.19,Card_Payments,Completed,2024,2,5,13,Monday
9366.3,Card_Payments,Completed,2024,2,11,11,Sunday
3482.68,Pre_Funding,Completed,2024,2,27,22,Tuesday
3097.99,Card_Payments,Refunded,2024,3,1,14,Friday
3269.29,Withdrawals,Completed,2024,2,9,20,Friday
2325.83,Bill_Payments,Completed,2024,2,17,12,Saturday
5366.15,Transfers,Completed,2024,2,10,21,Saturday
4564.86,Transfers,Completed,2024,2,27,0,Tuesday
595.44,Bill_Payments,Pending,2024,2,23,19,Friday
3678.66,Transfers,Completed,2024,1,7,17,Sunday
9655.22,Withdrawals,Completed,2024,2,20,16,Tuesday
9656.05,Withdrawals,Refunded,2024,1,14,7,Sunday
4230.22,Withdrawals,Completed,2024,2,10,23,Saturday
989.95,Pre_Funding,Completed,2024,2,4,6,Sunday
2830.85,Pre_Funding,Completed,2024,2,11,6,Sunday
8194.16,Transfers,Completed,2024,2,4,8,Sunday
9919.15,Withdrawals,Completed,2024,2,8,19,Thursday
641.54,Bill_Payments,Completed,2024,2,17,23,Saturday
3992.58,Card_Payments,Completed,2024,2,19,19,Monday
1946.84,Transfers,Refunded,2024,2,10,14,Saturday
5607.11,Withdrawals,Completed,2024,1,13,4,Saturday
6850.96,Withdrawals,Pending,2024,2,15,19,Thursday
4115.8,Transfers,Refunded,2024,1,26,19,Friday
8728.1,Bill_Payments,Chargeback,2024,1,24,8,Wednesday
123.77,Transfers,Completed,2024,1,22,13,Monday
3026.68,Card_Payments,Completed,2024,1,5,11,Friday
