Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status,Disputed,FraudFlag,IsDuplicate,VerificationStatus,SettlementStatus,HighValue,ManualReviewFlag,Classified_Status
TXN963736,CUST0040,11/01/2024,Salary deposit,4814.07,Pre-Funding,22:11:40,Cancelled,False,False,False,Completed,Settled,True,True,Pending
TXN625124,CUST0169,28/01/2024,Internet subscription renewal,2888.4,Bill_Payments,01:16:45,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN153642,CUST0129,26/01/2024,Online purchase - electronics,2034.53,Card_Payments,12:02:52,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN623143,CUST0192,24/02/2024,Grocery store card payment,3793.05,Card_Payments,06:32:26,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN494485,CUST0165,24/01/2024,ATM withdrawal,28.95,Withdrawals,09:06:04,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN963255,CUST0149,06/02/2024,Restaurant bill payment,1709.2,Card_Payments,12:49:40,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN163241,CUST0068,06/02/2024,Money transfer via mobile,34.15,Transfers,07:58:45,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN103097,CUST0108,18/02/2024,Restaurant bill payment,397.44,Card_Payments,17:05:14,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN499678,CUST0072,24/02/2024,Bank transfer to savings,414.29,Transfers,14:58:29,Refunded,False,False,False,Completed,Settled,False,False,Completed
TXN414705,CUST0112,15/02/2024,Bank transfer to savings,3791.33,Transfers,20:47:30,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN949034,CUST0160,14/02/2024,E-wallet top-up,812.14,Pre-Funding,19:37:00,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN241195,CUST0147,16/02/2024,Wire transfer received,2.69,Transfers,15:38:21,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN830584,CUST0083,15/01/2024,Water bill settlement,2273.12,Bill_Payments,13:03:08,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN383097,CUST0112,23/01/2024,Wire transfer received,2803.36,Transfers,01:16:20,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN998741,CUST0153,28/02/2024,Money transfer via mobile,4480.8,Transfers,00:45:13,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN384273,CUST0164,20/01/2024,Restaurant bill payment,1312.74,Card_Payments,13:16:57,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN742601,CUST0039,03/02/2024,Cash withdrawal at branch,3973.23,Withdrawals,21:02:05,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN170203,CUST0181,15/02/2024,Restaurant bill payment,33.0,Card_Payments,19:02:31,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN343073,CUST0144,21/02/2024,Grocery store card payment,2276.87,Card_Payments,20:48:37,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN773732,CUST0131,13/01/2024,POS cash withdrawal,1147.09,Withdrawals,23:19:46,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN152555,CUST0134,22/01/2024,POS cash withdrawal,2667.47,Withdrawals,01:37:45,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN758776,CUST0164,08/02/2024,E-wallet top-up,11.65,Pre-Funding,19:34:41,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN256512,CUST0054,18/02/2024,E-wallet top-up,4385.79,Pre-Funding,13:46:46,Completed,False,False,False,Pending,Settled,True,True,Pending
TXN614623,CUST0092,14/02/2024,Salary deposit,2207.2,Pre-Funding,00:18:31,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN941087,CUST0055,18/01/2024,E-wallet top-up,7268.78,Pre-Funding,21:56:25,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN747852,CUST0098,10/01/2024,POS cash withdrawal,2081.87,Withdrawals,19:31:49,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN724737,CUST0198,27/02/2024,Electricity bill payment,2235.58,Bill_Payments,00:06:55,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN646540,CUST0187,06/01/2024,Restaurant bill payment,5409.84,Card_Payments,09:13:58,Refunded,False,False,False,Completed,Settled,True,False,Completed
TXN787553,CUST0122,15/01/2024,Online purchase - electronics,810.88,Card_Payments,02:42:33,Cancelled,False,False,False,Completed,Settled,False,False,Pending
TXN287700,CUST0098,16/02/2024,Restaurant bill payment,6621.27,Card_Payments,08:32:57,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN712420,CUST0037,04/01/2024,POS cash withdrawal,3701.08,Withdrawals,20:34:58,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN620443,CUST0072,12/01/2024,Electricity bill payment,33.13,Bill_Payments,12:25:50,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN139594,CUST0170,01/02/2024,Cash withdrawal at branch,19756.32,Withdrawals,04:10:11,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN842213,CUST0012,04/01/2024,Internet subscription renewal,2291.42,Bill_Payments,01:21:33,Refunded,False,False,False,Completed,Settled,True,False,Pending
TXN403697,CUST0037,20/01/2024,Restaurant bill payment,2586.57,Card_Payments,20:26:42,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN261184,CUST0141,13/01/2024,Money transfer via mobile,669.15,Transfers,05:12:40,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN730013,CUST0029,04/01/2024,Salary deposit,1476.45,Pre-Funding,05:32:29,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN464292,CUST0037,04/01/2024,Online purchase - electronics,2142.49,Card_Payments,13:30:28,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN991303,CUST0100,01/02/2024,Salary deposit,15896.63,Pre-Funding,15:08:39,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN876729,CUST0136,14/01/2024,POS cash withdrawal,3225.37,Withdrawals,06:40:45,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN571344,CUST0003,18/01/2024,Salary deposit,25.12,Pre-Funding,10:33:01,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN777400,CUST0165,20/01/2024,Internet subscription renewal,3688.38,Bill_Payments,03:07:26,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN642979,CUST0147,27/02/2024,Online purchase - electronics,1575.62,Card_Payments,19:06:19,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN509872,CUST0072,25/01/2024,Bank transfer to savings,405.15,Transfers,22:34:12,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN313453,CUST0168,12/02/2024,ATM withdrawal,233.7,Withdrawals,21:36:39,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN255909,CUST0047,25/02/2024,Salary deposit,3416.91,Pre-Funding,13:35:51,Chargeback,False,False,False,Completed,Settled,True,True,Pending
TXN688966,CUST0089,29/02/2024,Salary deposit,1010.36,Pre-Funding,01:11:40,Completed,False,False,False,Failed,Settled,True,True,Pending
TXN944872,CUST0115,17/01/2024,E-wallet top-up,4787.93,Pre-Funding,02:02:41,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN379160,CUST0131,20/02/2024,Money transfer via mobile,12.0,Transfers,06:20:56,Completed,False,False,False,Failed,Settled,False,False,Completed
TXN735801,CUST0060,24/01/2024,Bank transfer to savings,12834.1,Transfers,14:00:20,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN626241,CUST0137,14/02/2024,Account pre-funding deposit,2647.49,Pre-Funding,07:09:33,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN613158,CUST0047,24/02/2024,Salary deposit,4222.48,Pre-Funding,19:29:13,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN812634,CUST0182,29/02/2024,Restaurant bill payment,30.33,Card_Payments,04:27:46,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN457648,CUST0111,17/01/2024,POS cash withdrawal,8540.65,Withdrawals,15:01:58,Refunded,False,False,False,Completed,Settled,True,False,Completed
TXN507548,CUST0191,31/01/2024,E-wallet top-up,837.71,Pre-Funding,19:29:37,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN676056,CUST0029,23/02/2024,Wire transfer received,2387.52,Transfers,09:33:58,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN834158,CUST0130,08/02/2024,Online purchase - electronics,4280.61,Card_Payments,16:49:44,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN341587,CUST0056,22/01/2024,Online purchase - electronics,4444.7,Card_Payments,03:39:25,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN451912,CUST0100,29/01/2024,POS cash withdrawal,118.16,Withdrawals,08:40:24,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN788501,CUST0150,29/01/2024,Wire transfer received,1745.87,Transfers,22:46:30,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN997610,CUST0144,11/01/2024,Money transfer via mobile,3891.63,Transfers,15:04:05,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN176572,CUST0084,05/01/2024,Wire transfer received,2228.71,Transfers,15:21:08,Refunded,False,False,False,Completed,Settled,True,False,Completed
TXN966682,CUST0032,07/02/2024,ATM withdrawal,49.58,Withdrawals,00:27:10,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN623001,CUST0004,17/01/2024,Salary deposit,3272.66,Pre-Funding,23:48:50,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN117170,CUST0132,15/01/2024,POS cash withdrawal,4006.6,Withdrawals,11:15:17,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN334247,CUST0066,27/01/2024,Internet subscription renewal,4415.41,Bill_Payments,23:33:43,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN391495,CUST0096,16/02/2024,POS cash withdrawal,1373.47,Withdrawals,01:54:00,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN681840,CUST0018,27/01/2024,Money transfer via mobile,2260.5,Transfers,13:27:59,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN856920,CUST0116,09/01/2024,Cash withdrawal at branch,3524.72,Withdrawals,22:46:23,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN522740,CUST0015,27/01/2024,Salary deposit,4728.84,Pre-Funding,20:15:07,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN401580,CUST0075,27/01/2024,Water bill settlement,4546.17,Bill_Payments,18:56:07,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN899420,CUST0096,19/02/2024,Internet subscription renewal,709.41,Bill_Payments,10:24:28,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN833746,CUST0079,12/02/2024,Cash withdrawal at branch,3762.77,Withdrawals,22:31:21,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN419148,CUST0128,13/01/2024,Account pre-funding deposit,2607.73,Pre-Funding,01:00:03,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN129664,CUST0046,06/02/2024,Grocery store card payment,649.58,Card_Payments,13:26:06,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN754380,CUST0112,09/01/2024,Grocery store card payment,38.06,Card_Payments,00:04:01,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN938418,CUST0136,03/01/2024,Grocery store card payment,4213.86,Card_Payments,08:29:00,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN910454,CUST0164,28/01/2024,Water bill settlement,4773.58,Bill_Payments,19:07:40,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN747417,CUST0104,01/02/2024,POS cash withdrawal,1042.01,Withdrawals,05:14:18,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN234937,CUST0106,01/03/2024,Salary deposit,4558.8,Pre-Funding,05:02:45,Completed,False,False,False,Pending,Settled,True,True,Pending
TXN524932,CUST0006,29/02/2024,Bank transfer to savings,41.48,Transfers,23:36:35,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN837656,CUST0084,10/01/2024,Account pre-funding deposit,3899.95,Pre-Funding,22:44:03,Completed,False,False,False,Pending,Settled,True,True,Pending
TXN445682,CUST0174,01/03/2024,POS cash withdrawal,204.76,Withdrawals,01:02:16,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN197184,CUST0188,15/01/2024,Bank transfer to savings,875.89,Transfers,19:45:48,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN866245,CUST0132,15/01/2024,Salary deposit,2186.07,Pre-Funding,01:25:02,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN911857,CUST0104,09/02/2024,Cash withdrawal at branch,4728.45,Withdrawals,13:59:05,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN995119,CUST0148,14/02/2024,Online purchase - electronics,4058.2,Card_Payments,16:14:27,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN787382,CUST0161,07/02/2024,Account pre-funding deposit,2215.39,Pre-Funding,12:46:46,Completed,False,True,False,Completed,Settled,True,True,Chargeback
TXN586154,CUST0031,17/02/2024,Electricity bill payment,1132.46,Bill_Payments,07:31:46,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN590377,CUST0035,05/02/2024,Electricity bill payment,4090.0,Bill_Payments,15:30:53,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN880989,CUST0149,02/02/2024,Wire transfer received,2643.04,Transfers,03:20:39,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN725274,CUST0054,19/02/2024,E-wallet top-up,1083.65,Pre-Funding,08:12:54,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN422804,CUST0024,31/01/2024,Restaurant bill payment,770.98,Card_Payments,07:34:10,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN315212,CUST0078,13/01/2024,Internet subscription renewal,13.77,Bill_Payments,12:52:48,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN261969,CUST0027,11/02/2024,Grocery store card payment,10498.78,Card_Payments,19:36:37,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN331745,CUST0128,17/01/2024,Cash withdrawal at branch,3450.42,Withdrawals,21:47:34,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN782822,CUST0101,22/01/2024,Wire transfer received,3631.8,Transfers,14:41:03,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN596706,CUST0050,04/02/2024,Electricity bill payment,4533.1,Bill_Payments,21:42:24,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN177024,CUST0150,12/02/2024,Restaurant bill payment,2932.57,Card_Payments,19:29:36,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN297836,CUST0057,25/02/2024,ATM withdrawal,11880.46,Withdrawals,21:33:10,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN876907,CUST0023,24/02/2024,Salary deposit,2215.58,Pre-Funding,17:02:10,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN586509,CUST0187,03/02/2024,ATM withdrawal,2106.33,Withdrawals,23:45:02,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN175518,CUST0081,01/02/2024,E-wallet top-up,3664.09,Pre-Funding,16:30:18,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN809218,CUST0052,19/02/2024,Cash withdrawal at branch,13320.06,Withdrawals,14:28:36,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN876026,CUST0180,19/02/2024,E-wallet top-up,4095.08,Pre-Funding,21:53:29,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN235616,CUST0193,29/02/2024,Water bill settlement,2045.41,Bill_Payments,23:50:00,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN155637,CUST0090,20/01/2024,POS cash withdrawal,1713.77,Withdrawals,05:49:06,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN417098,CUST0196,27/02/2024,Money transfer via mobile,19537.51,Transfers,00:39:35,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN109433,CUST0104,18/02/2024,ATM withdrawal,3618.14,Withdrawals,01:34:13,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN185223,CUST0141,18/02/2024,ATM withdrawal,540.39,Withdrawals,08:47:13,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN301948,CUST0072,15/01/2024,Bank transfer to savings,4406.48,Transfers,04:28:03,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN930096,CUST0200,04/02/2024,Electricity bill payment,12920.78,Bill_Payments,08:29:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN659204,CUST0010,14/01/2024,Salary deposit,2909.44,Pre-Funding,22:10:16,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN305732,CUST0142,12/01/2024,Bank transfer to savings,439.34,Transfers,18:20:49,Completed,False,False,False,Completed,Settled,False,False,Pending
